"","chla","fluor","cond","rad","pH","temp"
"165",0.15136791659966,2.06056422103058,70,30.199337741083,7.426,21.96
"166",0.132499432295277,2.04204193717972,70,29.9165506033032,7.444,21.98
"167",0.162982449020353,2.05500865118598,70,29.5296461204668,7.431,21.98
"168",0.296802483586553,2.07431959609907,70,29.1032644217105,7.435,21.98
"169",0.0111385752910095,2.01956908132766,70,28.7402157263998,7.462,21.99
"170",0.137250035053875,2.0691834779773,70,28.2807354925575,7.453,22.01
"171",0.261855453509319,2.0462658082959,70,27.9141541157886,7.466,22.02
"172",0.113268070367389,1.96241066748771,70,27.3642102023793,7.464,22.02
"173",0.0786967263023007,1.98768072796083,70,26.914680009244,7.466,22.01
"174",0.103511895422025,2.04556306757829,70,26.302091171616,7.47,22
"175",-0.016111067156366,2.01341744260488,70,25.8185979479909,7.48,22.03
"176",0.108401880716216,1.99621035505003,70,25.2645997395565,7.481,22.05
"177",-0.0498221244986778,2.01523067972906,70,24.5703072833858,7.486,22.06
"178",0.174463631394309,1.98394938034797,70,23.9102488485586,7.494,22.09
"179",0.115692313978896,1.98842532963335,70,23.3066514111315,7.474,22.08
"180",0.201492303782228,2.03744585343062,70,22.5455095307247,7.467,22.07
"181",0.223471210501004,1.99399223953801,70,21.8723569831877,7.466,22.06
"182",0.156029929705471,2.0159550549871,70,21.1021325936503,7.485,22.05
"183",0.197037953432848,1.99694863489161,70,20.3273215156351,7.486,22.03
"184",0.0111385752910095,2.05500865118598,70,19.3907194296653,7.491,22.02
"185",0.127726153542619,2.04380405217311,70,18.5040536099526,7.498,22
"186",0.103511895422025,2.02890487624329,70,17.6096564418503,7.496,21.98
"187",0.0961317881244022,2.00795792039998,70,16.6312958003879,7.491,21.98
"188",0.255559525052504,2.03033344791482,70,15.6108936323325,7.494,22
"189",-0.0498221244986778,2.05779029414785,70,14.4775688566831,7.497,22.01
"190",0.113268070367389,2.03211629737975,70,13.2740348048361,7.497,22
"191",0.17901944793017,1.98693557144349,70,12.0871832947135,7.505,22
"192",0.227809612099602,1.99694863489161,70,10.8351280564652,7.507,21.97
"193",0.201492303782228,2.03211629737975,70,9.60208310732624,7.509,21.96
"194",0.174463631394309,2.08180517035173,70,7.28285658241325,7.516,21.94
"195",0.2660308249198,2.06746555967127,70,5.836951259005,7.516,21.9
"196",0.113268070367389,2.03496226159165,70,5.31319113151409,7.517,21.9
"197",0.127726153542619,1.99805503367679,70,4.40567815438214,7.527,21.86
"198",0.113268070367389,2.01050940711314,70,2.70111088258146,7.521,21.84
"199",0.160670309261973,2.05012207950768,70,1.2169634341261,7.54,21.83
"200",0.36512172756403,2.01269122616047,68,1.76153342290176,7.396,20.88
"201",0.286650112122535,2.11185751541813,68,2.83548937575156,7.395,20.9
"202",0.28256012687101,2.14517775781543,68,4.62601340248815,7.39,20.89
"203",0.113268070367389,2.09594206011223,68,6.46838465151849,7.401,20.88
"204",0.286650112122535,2.1527847675565,68,8.00249960949702,7.397,20.87
"205",0.244977415721967,2.11021142451146,68,9.41806774237688,7.395,20.86
"206",0.437881081846459,2.1884529926679,68,10.7517440445725,7.407,20.84
"207",0.208136846500897,2.17557332980424,68,12,7.412,20.82
"208",0.380103281179647,2.20746669358019,68,13.2778010227598,7.406,20.83
"209",0.201492303782228,2.27312566301425,68,14.4879260075416,7.405,20.82
"210",0.326655446736234,2.21402214017894,68,15.6140961954255,7.388,20.8
"211",0.249223706603418,2.16876004857019,68,16.6583312489577,7.402,20.82
"212",0.359445269559225,2.21431909638008,68,17.5157072366491,7.401,20.82
"213",0.183554603095561,2.19301296408959,68,18.1576430188502,7.391,20.82
"214",0.306852819440055,2.18875763851946,68,18.2920747866392,7.389,20.83
"215",0.223471210501004,2.22876297313315,68,19.811612756159,7.392,20.84
"216",0.2660308249198,2.21491274436427,68,20.7822039254743,7.389,20.85
"217",0.28256012687101,2.18936665193657,68,21.5244047536744,7.397,20.88
"218",0.208136846500897,2.1458138901524,68,22.1968466228877,7.383,20.91
"219",0.194803315631432,2.19452834549794,68,22.9106961919537,7.395,20.94
"220",0.156029929705471,2.19785412331776,68,20.8877954796575,7.405,20.97
"221",0.183554603095561,2.24990173621434,68,17.9944435868409,7.39,20.97
"222",0.302844798042516,2.25047463797736,68,17.3666346768739,7.392,20.97
"223",0.227809612099602,2.25561603747777,68,16.4134091522755,7.398,20.97
"224",0.132499432295277,2.23314318162572,68,16.8463645929916,7.396,20.98
"225",0.197037953432848,2.30073647275824,68,18.3466618217048,7.401,20.97
"226",0.137250035053875,2.21194097397511,68,20.0723690679501,7.411,20.98
"227",0.127726153542619,2.1718627504077,68,25.3278502838279,7.411,20.99
"228",0.139616900064141,2.19604143399966,68,22.6583318009071,7.415,21.02
"229",0.244977415721967,2.16315080980568,68,18.4824240834367,7.435,21.03
"230",0.167590752106547,2.1575099299156,68,16.9882312204655,7.438,21.02
"231",0.183554603095561,2.20207099703634,68,17.9164728671689,7.437,21.03
"232",0.197037953432848,2.1543623037726,68,20.8326666559997,7.43,21.05
"233",0.160670309261973,2.1527847675565,68,19.172897537931,7.428,21.06
"234",0.139616900064141,2.12752363216253,68,17.5242688863188,7.426,21.07
"235",0.216928111912068,2.19634377716145,68,18.8785592670627,7.433,21.09
"236",0.349912308900502,2.25504607450994,68,18.3575597506858,7.445,21.1
"237",0.0271389166374506,2.31237867816972,68,17.1784749032037,7.459,21.11
"238",0.208136846500897,2.31426115822006,68,15.7924032369997,7.45,21.1
"239",0.280508844100453,2.46602932913874,68,12.6214103807776,7.442,21.1
"240",0.351826185082786,2.6568938535904,68,13.2022725316515,7.457,21.1
"241",0.361341004724124,2.56444054650336,68,16.0187390265277,7.449,21.11
"242",0.223471210501004,2.47063550955364,68,18.3575597506858,7.469,21.11
"243",0.24071301693551,2.49895317925883,68,18.8042548376691,7.458,21.11
"244",0.160670309261973,2.44338332810402,68,16.3278902495087,7.454,21.13
"245",0.24071301693551,2.45091100420586,68,17.1055546533867,7.469,21.15
"246",0.083709268125845,2.47544927243078,68,17.3781471969828,7.474,21.16
"247",0.24071301693551,2.37674894827636,68,17.5071414000116,7.49,21.14
"248",0.0961317881244022,2.31560362049712,68,20.8782183147892,7.486,21.15
"249",0.101057906460458,2.3042705256413,68,11.1310376874755,7.489,21.14
"250",0.162982449020353,2.32574786125186,68,8.31564790019395,7.465,21.12
"251",0.172177916113453,2.29198368164865,68,8.91403387922662,7.455,21.1
"252",0.108401880716216,2.33315726270676,68,8.39880943943843,7.454,21.09
"253",0.2660308249198,2.30236912618213,68,7.72204636090719,7.463,21.07
"254",0.160670309261973,2.36353737399727,68,8.51997652578926,7.461,21.06
"255",0.201492303782228,2.30779213296493,68,8.06163755077093,7.453,21.05
"256",0.244977415721967,2.28868153225289,68,8.74128137060008,7.454,21.04
"257",0.322726168596345,2.35247901262516,68,9.3487967140162,7.463,21.03
"258",0.205926900850094,2.31560362049712,68,10.3004854254545,7.467,21.02
"259",0.244977415721967,2.31237867816972,68,11.6918775224512,7.48,21.02
"260",0.15136791659966,2.29937388908919,68,10.2518291050914,7.508,21.02
"261",0.437881081846459,2.29060911098548,68,8.67179335547152,7.516,21.02
"262",0.137250035053875,2.31452979489058,68,8.1816868676331,7.518,21.01
"263",0.17901944793017,2.28509185561073,68,7.75693238335877,7.513,21.01
"264",0.300834747114492,2.26356159573759,68,9.338094023943,7.484,21
"265",0.0886968096368841,2.29964655439422,68,10.2078401241399,7.47,20.99
"266",0.290723437510171,2.24846804421249,68,9.75192288730792,7.459,20.99
"267",0.290723437510171,2.21342796309669,68,8.12649986156402,7.459,20.98
"268",0.255559525052504,2.34859249393588,68,10.8857705285386,7.467,20.98
"269",0.429070452164304,2.38829236378256,68,10.8027774206451,7.465,20.99
"270",0.183554603095561,2.48274025938814,68,7.52396172239067,7.463,21
"271",0.296802483586553,2.47017584510059,68,5.94810894318522,7.467,21.01
"272",0.290723437510171,2.39500630172191,68,6.45832795698701,7.478,21.01
"273",0.326655446736234,2.37168820873053,68,5.52268050859363,7.457,21.01
"274",0.223471210501004,2.40290562692509,68,4.57274534606947,7.449,21
"275",0.420181504747058,2.37952147683246,68,4.30929228528305,7.456,21
"276",0.387510722457509,2.35066718347674,68,4.09267638593623,7.467,20.99
"277",0.306852819440055,2.33157414891966,68,4.8155996511338,7.461,20.98
"278",0.355642983609487,2.3704190119616,68,5.18459255872629,7.469,20.96
"279",0.23857397868676,2.36736635123437,68,3.989987468652,7.469,20.95
"280",0.300834747114492,2.38554407972919,68,5.03090449124211,7.457,20.96
"281",0.270188835068463,2.24328966670289,68,5.15654923374149,7.465,20.98
"282",0.2660308249198,2.17803942229943,68,4.00749298190278,7.48,21.04
"283",0.2660308249198,2.12914149370293,68,2.83019433961698,7.465,21.02
"284",0.24071301693551,2.25276296849537,68,3.97743636027027,7.479,20.99
"285",0.434366139739014,2.21935390636424,68,3.03150127824482,7.462,20.99
"286",0.290723437510171,2.16720508013372,68,3.30302891298275,7.489,21
"287",0.2660308249198,2.14962220957585,68,3.78945906429928,7.474,21.06
"288",0.083709268125845,2.11350090116186,68,3.33616546352246,7.476,21.07
"289",0.185814491062999,2.06746555967127,68,2.33366664286054,7.478,21.05
"290",0.432604024745615,2.05779029414785,68,1.05214067500501,7.483,21.03
"291",0.326655446736234,2.1125151938371,68,0.293257565972304,7.488,21.01
"292",0.2660308249198,2.11284387091483,68,0.144913767461894,7.49,20.99
"293",0.40216299924438,2.26694760348732,68,0.225831795812724,7.347,20.5
"294",0.508977003530189,2.17402892795286,68,0.314642654451045,7.336,20.5
"295",0.432604024745615,2.23692390446562,68,0.579655069847578,7.336,20.49
"296",0.405792767294958,2.23547147138531,68,0.89162772500635,7.34,20.48
"297",0.54113411516472,2.21580255607951,68,1.32476412994918,7.346,20.48
"298",0.45181858969024,2.26891749296632,68,1.63217646104825,7.351,20.47
"299",0.370766145183708,2.22171448580209,67.88,2.32292918531754,7.336,20.46
"300",0.485835474968495,2.26214736837701,67.2,3.60416425818802,7.336,20.45
"301",0.584484556038334,2.3252165116113,67,6.78159273327439,7.353,20.45
"302",0.437881081846459,2.33183817532383,67,6.41092816992984,7.347,20.45
"303",0.566135417370138,2.44926916028128,67,4.99399639567351,7.356,20.44
"304",0.370766145183708,2.40781120458214,67,4.78330429724056,7.366,20.42
"305",0.458715168749301,2.43627429342491,67,4.36004587131833,7.345,20.41
"306",0.579928739502473,2.46279233209262,67,4.60543157586778,7.33,20.39
"307",0.537964540403441,2.43864959145382,67,4.2142615011411,7.34,20.37
"308",0.537964540403441,2.5002924651733,67,3.93319208785943,7.346,20.36
"309",0.542715143162039,2.54287066816199,67,4.26614580154031,7.343,20.33
"310",0.640463823780235,2.49895317925883,67,6.13188388670236,7.336,20.32
"311",0.596532894554509,2.55455925092411,67,5.89236794506249,7.359,20.3
"312",0.643325056061268,2.51468757588829,67,4.52990066116245,7.338,20.29
"313",0.521964199057,2.52169899812609,67,5.65597029695171,7.323,20.27
"314",0.602503061541013,2.53298874027069,67,5.65420197729087,7.318,20.24
"315",0.643325056061268,2.60080071903844,67,4.9829710013204,7.317,20.22
"316",0.584484556038334,2.60903783241276,67,5.96573549530986,7.31,20.19
"317",0.584484556038334,2.592901943794,67,6.62344321331436,7.313,20.18
"318",0.596532894554509,2.53751217286251,67,9.14877040918614,7.317,20.15
"319",0.599522433402875,2.57381073479095,67,11.6961532137708,7.329,20.15
"320",0.556833024707824,2.54692400704486,67,12.0995867698033,7.311,20.14
"321",0.537964540403441,2.53965901782618,67,8.04984471899924,7.309,20.15
"322",0.631830676635532,2.56506796469816,67,9.63846460801719,7.319,20.13
"323",0.6921152202307,2.52605630349505,67,11.6447413024077,7.324,20.12
"324",0.508977003530189,2.48681819888619,67,10.6395488626163,7.327,20.07
"325",0.36512172756403,2.51841851404693,67,11.5412304370028,7.322,20.03
"326",0.525184813757042,2.51468757588829,67,14.1950695665784,7.335,20.03
"327",0.58144965234318,2.53298874027069,67,11.5238882327103,7.332,20.02
"328",0.489174376234009,2.53212480933143,67,11.2694276695846,7.327,20.01
"329",0.54113411516472,2.50784805667247,67,14.3874945699382,7.32,19.99
"330",0.521964199057,2.48001236499364,67,16.1616830806695,7.327,20
"331",0.534784887486062,2.53901544813755,67,13.9857069896377,7.344,19.99
"332",0.521964199057,2.47544927243078,67,13.641847382228,7.344,19.99
"333",0.553712897371581,2.50674051419576,67,16.1987653850533,7.345,19.99
"334",0.521964199057,2.49805932445071,67,16.1585890473147,7.333,19.99
"335",0.631830676635532,2.50674051419576,67,13.2815661727072,7.34,19.98
"336",0.550583004362653,2.5681991644175,67,14.1244468918255,7.345,19.98
"337",0.508977003530189,2.53729723465642,67,12.953763931769,7.345,19.97
"338",0.54113411516472,2.55074891608542,66.78,12.0830459735946,7.354,19.95
"339",0.668714290066087,2.58657861828802,66.5,11.9958326097024,7.339,19.94
"340",0.569217083907546,2.57381073479095,66.32,15.7670542588018,7.345,19.94
"341",0.550583004362653,2.54585893079123,66.28,15.8145502623375,7.356,19.93
"342",0.54113411516472,2.50252063008802,66,16.4468842033985,7.352,19.91
"343",0.646178125043674,2.60743590976343,66,13.8275088139549,7.355,19.9
"344",0.668714290066087,2.6709092345222,66,17.464249196573,7.353,19.86
"345",0.643325056061268,2.5675737083354,66,14.6047937335657,7.349,19.82
"346",0.611392008958259,2.49402706092277,66,17.239489551608,7.337,19.78
"347",0.441383712397661,2.40167546315819,66,17.832554500127,7.312,19.76
"348",0.500773512077361,2.41948732847565,66,15.3655458738048,7.32,19.75
"349",0.589019711203725,2.34937100701529,66,14.3387586631479,7.316,19.75
"350",0.6852892551603,2.45348561066021,66,12.1037184369102,7.315,19.71
"351",0.628936318609168,2.47978470420723,66,15.0963571764847,7.324,19.69
"352",0.748971245196255,2.45442019016749,66,18.1576430188502,7.331,19.68
"353",0.72950275230232,2.56087772181872,66,14.3178210632764,7.335,19.67
"354",0.682545769214549,2.52344419926712,66,19.2457787579511,7.334,19.65
"355",0.674269859910689,2.4639496056855,66,17.198837169995,7.332,19.63
"356",0.760472969435266,2.44879956647129,66,17.7115781340907,7.336,19.62
"357",0.74510775037121,2.5014071682204,66,17.1580884716218,7.329,19.61
"358",0.736034454165535,2.49895317925883,66,15.7924032369997,7.325,19.6
"359",0.791745061179541,2.52974514352485,66,16.0903697906543,7.344,19.6
"360",0.6948326132072,2.65057985576528,66,14.2723508925475,7.363,19.59
"361",0.807628107352544,2.71253587043767,66,17.2858323490655,7.39,19.6
"362",0.857283697798405,2.71954713511413,66,14.8828760661372,7.409,19.6
"363",0.816077161839072,2.72846461885574,66,14.1562706953491,7.427,19.58
"364",0.82802473526019,2.78473485429109,66,13.1946959040366,7.428,19.56
"365",0.924198286583718,2.71972626632822,66,13.586758259423,7.429,19.55
"366",0.907884711092194,2.80714057126636,66,10.507140429251,7.431,19.52
"367",0.948706705612449,2.74623895392625,66,10.0049987506246,7.406,19.47
"368",1.03149866705937,2.77495235091167,66,11.3622180933126,7.401,19.43
"369",0.948706705612449,2.75059019218998,65.5,10.9863551735778,7.407,19.41
"370",0.914442111638353,2.6983641216285,65.28,8.71091269615303,7.419,19.39
"371",0.927429307165165,2.72240939109326,65,7.25534285888682,7.422,19.37
"372",0.981836029372329,2.73818286832466,65,8.28794304999739,7.427,19.35
"373",0.927429307165165,2.71649698472751,65,8.89100669215809,7.42,19.34
"374",0.957092498988724,2.68732445109117,65,8.69540108333135,7.415,19.33
"375",1.02273948696949,2.6983641216285,65,8.12649986156402,7.428,19.3
"376",0.972628803203868,2.63510565918268,65,8.57088093488645,7.414,19.28
"377",0.858436435678213,2.60140574073684,65.02,7.43706931526122,7.401,19.3
"378",0.755377417008666,2.5299617109323,65.38,6.27216071222669,7.359,19.35
"379",0.76427766647893,2.47932922708708,65.1,5.49636243346452,7.374,19.33
"380",0.748971245196255,2.40658706438765,65.12,4.9386232899463,7.359,19.32
"381",0.754099461563174,2.44644828393964,65.88,4.89897948556636,7.356,19.33
"382",0.77685644868579,2.48432810139126,65,4.78643917750973,7.372,19.29
"383",0.816077161839072,2.45931245385646,65,4.04598566482878,7.407,19.25
"384",0.874436777024654,2.48772215375,65,3.44093010681705,7.434,19.2
"385",0.913352193274328,2.49738840862548,65,2.50878456627906,7.443,19.17
"386",0.70830990615068,2.44220199305819,65,2.46536001427783,7.415,19.25
"387",0.646178125043674,2.39202789296765,65,2.08638443245726,7.396,19.25
"388",0.714981044967703,2.42839553713853,65,1.53492670834799,7.399,19.25
"389",0.682545769214549,2.39797586589373,65,0.457165178026498,7.39,19.24
"390",0.907884711092194,2.38928987009969,64,0.33166247903554,7.329,18.66
"391",0.872166628490115,2.40560667215226,64,1.10181668166715,7.327,18.66
"392",0.896859241080487,2.39748155051045,64,2.08734280845289,7.33,18.66
"393",1.07510747248681,2.39426253076907,64,2.84253408071038,7.35,18.63
"394",0.863034144926843,2.42117876297339,64,3.53128871660192,7.361,18.61
"395",1.03149866705937,2.41755075077044,64,3.65650105975644,7.36,18.6
"396",0.979797292682481,2.39945734764617,64,4.13521462562707,7.366,18.59
"397",0.984886362189952,2.46948595200666,64,4.21781934179263,7.333,18.57
"398",1.02176149178151,2.45698578924242,64,4.15331193145904,7.323,18.56
"399",1.02176149178151,2.50696212084486,64,4.21188793773054,7.343,18.53
"400",1,2.46971596925896,64,5.11272921246569,7.335,18.5
"401",0.97468219201571,2.45231615666189,64,4.78121323515277,7.341,18.47
"402",1.03633192924739,2.43627429342491,64,4.40681290730614,7.333,18.49
"403",1.07696104113613,2.50073849551076,64,5.29622507074614,7.32,18.48
"404",1.09257918129309,2.51907547235371,64,7.06399320497974,7.322,18.46
"405",1,2.49110472547224,64,8.24984848345714,7.318,18.45
"406",1.02664193094642,2.55814461804655,64,10.2371871136558,7.321,18.45
"407",0.93279125030655,2.59066275710777,64,9.80306074652198,7.328,18.45
"408",1.02469261259037,2.62393235858455,64,8.96660470858396,7.327,18.44
"409",1.07881118042429,2.5898472626691,64,9.1706052144883,7.332,18.43
"410",0.962298132815989,2.56485886903613,64,11.1892805845595,7.334,18.44
"411",0.913352193274328,2.56506796469816,64,9.81325634027768,7.345,18.44
"412",0.951859624672065,2.54436591569039,64,10.6536378763313,7.331,18.45
"413",0.938124596281912,2.5999934536061,64,10.4450945424156,7.322,18.45
"414",0.981836029372329,2.59979153538229,64,10.8581766425123,7.333,18.45
"415",0.976731373060646,2.61402736476791,64,9.81325634027768,7.329,18.44
"416",1,2.62963261971962,64,11.6232525568362,7.32,18.43
"417",1.01980262729618,2.67297593323809,64,11.0090871556183,7.306,18.4
"418",0.959178005479745,2.63996711746892,64,10.8719823399415,7.301,18.37
"419",1.01291622526655,2.59675785927673,64,12.3531372533458,7.322,18.36
"420",1.113328685307,2.67485105098233,64,12.6925174807837,7.321,18.36
"421",1.03922071315328,2.63705307946707,64,13.0805198673447,7.316,18.35
"422",1.10436001532424,2.71865099740742,64,11.4934764105557,7.322,18.35
"423",1.08157998699242,2.65765648470457,64,13.1415372007996,7.304,18.34
"424",0.961259171683569,2.56485886903613,64,16.2296025829347,7.325,18.35
"425",1.05164323315184,2.66827269815499,64,12.61744823647,7.34,18.34
"426",1.05354076692803,2.69322743816378,64,12.3247718031613,7.35,18.32
"427",1.06109509935981,2.69377906086785,64,12.6806939873179,7.342,18.28
"428",1.05826890812398,2.69708242228615,64,12.7200628929263,7.326,18.25
"429",0.996995490979701,2.67372640231646,64,11.7813411800185,7.306,18.22
"430",1.07881118042429,2.60843741210052,64,11.6189500386223,7.323,18.19
"431",1.02469261259037,2.5999934536061,64,12.3531372533458,7.33,18.2
"432",1.02664193094642,2.60281603612521,64,14.2758537397943,7.34,18.22
"433",0.989949664146499,2.54798795011788,64,16.5589854761697,7.348,18.24
"434",0.913352193274328,2.49245455694828,64,19.6035711032455,7.345,18.27
"435",0.992975385063036,2.55919669599735,64,11.4455231422596,7.347,18.26
"436",1.02955880224154,2.56402204890362,64,16.5045448286222,7.339,18.24
"437",1.00697561373643,2.56924072268269,64,16.1802348561447,7.346,18.23
"438",0.994987458176456,2.68676925537042,64,12.5737822471999,7.34,18.2
"439",1.16126814759612,2.71954713511413,63.08,12.3328828746567,7.377,18.14
"440",1.236651901339,2.78389529417125,63,11.1085552615991,7.394,18.13
"441",1.12398597978099,2.64961970206693,63,15.7607106438764,7.406,18.13
"442",1.17227122094045,2.64769662455119,63,15.2315462117278,7.402,18.14
"443",1.113328685307,2.63315443905142,63,15.9059737205869,7.386,18.15
"444",1.16381808522939,2.6648726193222,63,15.1029798384292,7.391,18.15
"445",1.12398597978099,2.68454538492091,63,13.3940285202026,7.407,18.14
"446",1.10436001532424,2.70055750580158,63,10.9909053312273,7.412,18.14
"447",1.22952315827825,2.70347455436048,63,12.4177292610203,7.398,18.14
"448",1.12221763272425,2.69230739025639,63,13.8636214604987,7.418,18.14
"449",1.18232155679395,2.6480815360263,63,15.303594349041,7.427,18.14
"450",1.08157998699242,2.54692400704486,63,18.4065205837497,7.43,18.14
"451",1.2134971742624,2.59736533119983,63,16.5317875621483,7.436,18.14
"452",1.17981842657584,2.67989637608266,63,12.1037184369102,7.439,18.14
"453",1.16551443847757,2.63061214766551,63,11.1310376874755,7.435,18.13
"454",1.16296882827814,2.66335775442353,63,14.4360659460949,7.431,18.13
"455",1.06109509935981,2.56590391041037,63,13.1681433771052,7.434,18.14
"456",1.15100287353653,2.70292825552144,63,9.8488578017961,7.44,18.13
"457",1.1466943791508,2.66430481387494,63,10.959014554238,7.449,18.12
"458",1.07417939817425,2.49738840862548,63,15.0996688705415,7.458,18.12
"459",1.07510747248681,2.52016944467592,63.02,15.9059737205869,7.459,18.15
"460",0.971600525478302,2.55244419091398,63.8,15.4272486205415,7.425,18.18
"461",1.0372957847437,2.55244419091398,64,13.0307329034095,7.431,18.18
"462",1.05069311431552,2.50474384131943,64,15.2970585407784,7.407,18.19
"463",1.01980262729618,2.41512474278777,64,17.1464281994822,7.415,18.2
"464",1.04879016416943,2.48794801484639,64,13.5351394525509,7.424,18.2
"465",1.01783991812833,2.56402204890362,64,11.3048662088501,7.424,18.2
"466",1.08801087732271,2.57650141218784,64,13.0384048104053,7.43,18.21
